gift_id,price
GF_28877,123.22999999999998
GF_28923,13.94
GF_28879,13.94
GF_28823,102.3
GF_28914,13.94
GF_28936,58.69500000000001
GF_28958,40.47
GF_28974,60.15
GF_29013,30.19
GF_28997,64.87
GF_29068,67.93
GF_29077,48.49333333333333
GF_29097,102.7
GF_29124,48.62
GF_29136,45.51
GF_29140,55.19
GF_29160,74.15
GF_27792,102.3
GF_27837,75.16
GF_27852,87.43
GF_27858,82.88
GF_27932,167.12
GF_27953,29.244999999999997
GF_28038,152.08
GF_28029,188.92666666666665
GF_28028,188.92666666666665
GF_28027,188.92666666666665
GF_28001,38.855000000000004
GF_28131,235.37
GF_28120,150.07
GF_28236,68.755
GF_28237,68.755
GF_28295,184.98
GF_28181,93.66499999999999
GF_28179,93.66499999999999
GF_28279,54.31
GF_28328,47.73
GF_28408,65.15
GF_28379,119.57
GF_28412,65.15
GF_28382,119.57
GF_28349,31.45
GF_28387,36.39
GF_28467,130.84
GF_28527,68.35
GF_28514,162.83
GF_28550,163.22
GF_28592,135.94
GF_28579,135.94
GF_28562,84.97
GF_28560,84.97
GF_26523,95.74
GF_26587,79.27
GF_26580,170.76
GF_26636,138.875
GF_26614,104.42
GF_26595,170.76
GF_26630,170.76
GF_26795,55.56
GF_26786,59.5
GF_26774,49.41
GF_26862,57.85
GF_26825,40.74
GF_26815,47.96
GF_26716,154.47500000000002
GF_26723,45.31
GF_26906,92.35
GF_26893,84.8
GF_26992,69.59
GF_26986,72.23
GF_26978,84.97
GF_26972,84.97
GF_27097,47.425
GF_27098,47.425
GF_26944,37.72
GF_27155,48.37
GF_27171,41.3
GF_27211,61.54
GF_27199,110.27
GF_27289,74.38
GF_27188,60.03
GF_27291,78.8
GF_27246,41.48
GF_27294,74.38
GF_27050,47.17
GF_27393,48.474999999999994
GF_27542,52.48
GF_27471,37.153333333333336
GF_27470,37.153333333333336
GF_27547,52.230000000000004
GF_27483,45.12
GF_27444,46.7175
GF_27452,46.7175
GF_27595,46.27
GF_27643,109.79
GF_27701,52.92
GF_27688,135.32
GF_27675,150.55
GF_27777,184.76
GF_27742,162.82
GF_27726,57.85
GF_28421,151.27
GF_26521,58.58
GF_26484,204.03
GF_28669,248.645
GF_28670,57.32
GF_28672,52.27
GF_28683,40.235
GF_28745,76.11500000000001
GF_28893,13.94
GF_28861,102.3
GF_28960,40.47
GF_28932,39.995
GF_28988,248.645
GF_28987,248.645
GF_29022,30.72
GF_29006,36.83
GF_29014,30.19
GF_29038,102.3
GF_29057,17.45
GF_29000,64.87
GF_29060,17.45
GF_29094,64.87
GF_29074,48.49333333333333
GF_29088,64.87
GF_29085,64.87
GF_28993,64.87
GF_29104,108.905
GF_29114,150.73000000000002
GF_27817,4.28
GF_27794,102.3
GF_27831,50.93
GF_27910,188.54
GF_27880,181.58
GF_27888,223.39
GF_27905,193.08
GF_28012,36.151666666666664
GF_28052,152.08
GF_27991,55.25
GF_27986,215.24
GF_27984,215.24
GF_28122,150.07
GF_28066,49.12
GF_28208,47.17
GF_28202,47.17
GF_28308,74.15
GF_28256,68.755
GF_28225,68.755
GF_28231,68.755
GF_28233,68.755
GF_28302,184.98
GF_28345,111.0
GF_28269,46.18
GF_28282,50.88
GF_28403,62.9
GF_28399,144.86
GF_28348,31.45
GF_28431,99.04
GF_28455,100.99
GF_28460,134.04000000000002
GF_28525,98.80000000000001
GF_28528,59.47
GF_28499,157.57
GF_28619,107.16
GF_28635,74.15
GF_28638,74.15
GF_26555,79.27
GF_26559,99.04
GF_26548,174.33
GF_26606,84.97
GF_26598,84.97
GF_26672,226.41
GF_26572,88.925
GF_26664,71.87
GF_26703,66.92
GF_26655,40.47
GF_26738,218.45999999999998
GF_26661,84.97
GF_26792,55.56
GF_26780,49.14
GF_26845,28.516666666666666
GF_26912,102.3
GF_26940,154.47500000000002
GF_26875,82.04
GF_27016,174.33
GF_27008,54.735
GF_26950,49.59
GF_27283,37.153333333333336
GF_27106,38.855000000000004
GF_27102,35.755
GF_27117,35.755
GF_27214,56.72666666666667
GF_27160,48.474999999999994
GF_27233,47.24
GF_27227,47.24
GF_27434,37.153333333333336
GF_27371,47.92
GF_27404,52.425
GF_27416,52.425
GF_27512,49.27
GF_27531,52.48
GF_27516,42.3
GF_27515,51.79
GF_27468,37.153333333333336
GF_27501,44.595000000000006
GF_27560,45.83
GF_27476,51.79
GF_27598,47.59
GF_27586,40.85
GF_27669,74.15
GF_27674,141.6
GF_27694,144.03
GF_27662,153.96
GF_27670,152.81
GF_27736,162.82
GF_28696,68.45
GF_28728,76.11500000000001
GF_28756,162.06
GF_28742,76.11500000000001
GF_28778,68.06
GF_28758,44.5
GF_28780,170.99
GF_28809,84.97
GF_28902,13.94
GF_28859,102.3
GF_28849,102.3
GF_28867,40.47
GF_28953,84.97
GF_28966,60.31
GF_29002,35.48
GF_29045,44.63666666666668
GF_29036,102.3
GF_29059,17.45
GF_29134,42.22
GF_27803,58.25
GF_27857,82.88
GF_27814,4.28
GF_27889,223.39
GF_27887,223.39
GF_27919,197.34
GF_27899,188.97
GF_27900,188.97
GF_27972,48.735
GF_27938,54.09
GF_27955,29.244999999999997
GF_28046,152.08
GF_28056,56.4
GF_28054,56.4
GF_28002,215.24
GF_28103,236.72750000000002
GF_28098,236.72750000000002
GF_28139,60.615
GF_28074,49.12
GF_28068,59.095
GF_28235,68.755
GF_28172,118.19
GF_28288,54.31
GF_28147,61.74
GF_28410,65.15
GF_28404,64.89
GF_28454,94.74499999999999
GF_28451,94.74499999999999
GF_28520,99.41
GF_28586,135.94
GF_26532,94.63
GF_26539,135.94
GF_26540,135.94
GF_26566,102.3
GF_26625,94.79
GF_26702,66.47
GF_26658,40.47
GF_26846,67.54
GF_26800,40.86
GF_26804,40.86
GF_26763,147.81
GF_26857,57.85
GF_26842,83.91
GF_27002,74.1
GF_26998,66.93
GF_26989,65.38
GF_27266,56.72666666666667
GF_27181,28.820000000000004
GF_27207,61.54
GF_27278,37.153333333333336
GF_27320,56.96
GF_27187,60.03
GF_27373,68.755
GF_27375,68.755
GF_27341,95.74
GF_27367,47.92
GF_27395,46.7175
GF_27466,37.153333333333336
GF_27495,41.975
GF_27508,57.17
GF_27461,37.153333333333336
GF_27588,40.85
GF_27582,46.87
GF_27671,137.7
GF_27565,164.0
GF_27715,58.69500000000001
GF_27769,184.76
GF_27783,184.76
GF_27780,184.76
GF_27750,153.73
GF_27723,57.85
GF_27714,215.24
GF_28422,162.06
GF_26509,77.225
GF_26516,56.92
GF_26495,28.13
GF_26496,27.8
GF_28660,103.57
GF_28724,2.93
GF_28729,56.92
GF_28753,176.62
GF_28786,45.36
GF_28909,13.94
GF_28895,13.94
GF_28887,13.94
GF_28950,84.97
GF_28942,40.47
GF_28979,248.645
GF_28978,98.44
GF_29021,30.72
GF_29082,74.15
GF_29070,48.49333333333333
GF_29091,64.87
GF_29103,108.905
GF_29131,163.32
GF_29137,48.98
GF_27793,102.3
GF_27828,48.51
GF_27806,4.28
GF_27911,188.54
GF_27897,197.0
GF_27895,197.0
GF_27863,36.35
GF_27979,57.465
GF_27859,40.63
GF_27867,69.34
GF_28044,152.08
GF_28107,67.19
GF_28081,181.39
GF_28092,188.92666666666665
GF_28069,59.095
GF_28298,184.98
GF_28238,68.755
GF_28178,93.66499999999999
GF_28188,147.69
GF_28287,53.144999999999996
GF_28270,53.144999999999996
GF_28169,28.516666666666666
GF_28365,47.17
GF_28354,31.45
GF_28355,31.45
GF_28414,144.86
GF_28438,77.665
GF_28434,91.09
GF_28468,134.04000000000002
GF_28475,248.645
GF_28524,98.80000000000001
GF_28510,163.78
GF_28480,146.11
GF_28631,94.72
GF_28588,135.94
GF_28561,84.97
GF_26583,161.19
GF_26632,138.875
GF_26620,130.46
GF_26612,95.95
GF_26677,222.05
GF_26707,67.01333333333334
GF_26767,151.47
GF_26788,55.56
GF_26762,147.81
GF_26808,43.83
GF_26823,40.74
GF_26939,43.47
GF_26877,82.04
GF_26997,66.93
GF_26954,37.07
GF_26949,41.3
GF_27201,61.54
GF_27127,44.64
GF_27115,38.855000000000004
GF_27110,35.755
GF_27173,41.3
GF_27137,38.33
GF_27080,56.72666666666667
GF_27081,37.153333333333336
GF_27065,52.425
GF_27056,68.755
GF_27376,68.755
GF_27427,29.244999999999997
GF_27421,29.244999999999997
GF_27428,37.15
GF_27537,52.48
GF_27548,52.230000000000004
GF_27462,37.153333333333336
GF_27503,44.595000000000006
GF_27486,45.12
GF_27450,46.7175
GF_27460,37.153333333333336
GF_27446,46.7175
GF_27449,46.7175
GF_27608,41.48
GF_27677,124.67
GF_27693,125.19
GF_27659,168.92
GF_27749,153.73
GF_27758,153.73
GF_27746,153.73
GF_28746,76.11500000000001
GF_28761,174.33
GF_28917,13.94
GF_28846,102.3
GF_28882,13.94
GF_28941,41.3
GF_28954,84.97
GF_28968,64.23
GF_29007,36.83
GF_29044,44.63666666666668
GF_29081,74.15
GF_29051,36.83
GF_29076,48.49333333333333
GF_29123,171.68
GF_24864,11.44
GF_24860,11.44
GF_24758,83.59
GF_24821,79.99
GF_24692,37.72
GF_24711,216.79
GF_24875,40.86
GF_24897,17.45
GF_24947,248.645
GF_24934,66.44500000000001
GF_24988,68.755
GF_25002,38.55
GF_25001,28.19
GF_25045,33.89
GF_25054,31.45
GF_25013,84.17
GF_25119,44.63666666666668
GF_26083,94.63
GF_26082,94.63
GF_26110,119.36000000000001
GF_26165,236.72750000000002
GF_26077,55.25
GF_26221,5.57
GF_25168,80.23
GF_25225,66.75
GF_25242,103.6
GF_25331,52.32
GF_25260,46.56
GF_25280,54.09
GF_25355,132.07000000000002
GF_25380,188.92666666666665
GF_25348,134.14
GF_25340,134.14
GF_25349,134.14
GF_25430,79.20333333333333
GF_25428,43.48
GF_25488,38.855000000000004
GF_25477,35.755
GF_25459,67.19
GF_25458,67.19
GF_25568,187.855
GF_25509,86.59
GF_25524,44.74
GF_25597,57.465
GF_25635,71.25
GF_25648,38.010000000000005
GF_25681,105.57
GF_25679,84.12
GF_25685,128.62
GF_25803,60.615
GF_25758,60.615
GF_25765,56.4
GF_25782,56.4
GF_25802,60.615
GF_25744,98.80000000000001
GF_25867,163.69
GF_25827,76.105
GF_25965,59.940000000000005
GF_25956,2.93
GF_26024,52.92
GF_26005,28.820000000000004
GF_25989,79.99
GF_26037,65.59
GF_26342,36.02
GF_26361,38.855000000000004
GF_26323,236.72750000000002
GF_26279,78.31
GF_26272,78.31
GF_26303,236.72750000000002
GF_26257,78.31
GF_26267,78.31
GF_26290,152.49
GF_26253,152.49
GF_26390,32.2
GF_26413,80.49
GF_26480,121.32666666666667
GF_24757,64.77
GF_24745,47.17
GF_24777,37.153333333333336
GF_24801,72.73666666666666
GF_24803,79.99
GF_24796,67.49
GF_24839,134.04000000000002
GF_24700,105.08
GF_24959,77.33
GF_25000,47.75
GF_24932,66.44500000000001
GF_24927,31.45
GF_24983,68.755
GF_24991,66.44500000000001
GF_24974,29.244999999999997
GF_25056,73.38
GF_25049,31.45
GF_25072,106.94
GF_25028,50.57
GF_25043,137.3
GF_25039,133.91666666666666
GF_25127,37.153333333333336
GF_25104,29.4
GF_25085,21.41
GF_25134,95.74
GF_26154,236.72750000000002
GF_26148,236.72750000000002
GF_26144,236.72750000000002
GF_26180,87.71
GF_25140,199.5875
GF_25170,188.92666666666665
GF_25235,84.17
GF_25214,38.855000000000004
GF_25286,52.92
GF_25257,48.8
GF_25337,59.095
GF_25298,80.23
GF_25353,132.07000000000002
GF_25384,188.92666666666665
GF_25346,134.14
GF_25436,56.4
GF_25403,36.151666666666664
GF_25463,67.19
GF_25540,60.615
GF_25533,56.4
GF_25547,235.37
GF_25562,199.5875
GF_25525,44.74
GF_25506,86.59
GF_25659,49.205
GF_25776,56.4
GF_25720,37.98666666666667
GF_25772,44.74
GF_25747,60.615
GF_25811,49.32
GF_25774,44.74
GF_25775,56.4
GF_25809,50.52
GF_25740,98.80000000000001
GF_25882,79.20333333333333
GF_25891,120.16
GF_25923,62.26
GF_25909,89.79
GF_25841,109.79
GF_25843,74.15
GF_25826,50.04
GF_25995,79.27
GF_25951,32.03
GF_25946,43.58
GF_26042,89.3975
GF_26372,35.755
GF_26355,152.08
GF_26223,99.41
GF_26420,114.46374999999998
GF_26396,109.79
GF_26398,14.594999999999999
GF_26419,114.46374999999998
GF_26453,164.0
GF_26454,164.0
GF_24854,11.44
GF_24810,79.99
GF_24834,134.04000000000002
GF_24721,130.84
GF_24893,55.25
GF_24882,151.27
GF_24884,145.82
GF_24873,32.7
GF_24907,72.99
GF_24917,48.474999999999994
GF_24954,248.645
GF_24976,143.71
GF_24979,68.755
GF_24972,52.17
GF_25050,31.45
GF_25116,59.54
GF_25118,44.63666666666668
GF_25080,68.755
GF_26056,4.325
GF_26048,43.83
GF_26107,94.63
GF_26102,94.63
GF_26113,119.36000000000001
GF_26150,236.72750000000002
GF_26173,236.72750000000002
GF_26143,236.72750000000002
GF_26147,236.72750000000002
GF_26070,43.83
GF_26137,50.57
GF_26210,50.57
GF_26194,44.25
GF_26185,89.98
GF_26195,44.25
GF_25145,237.66166666666666
GF_25172,188.92666666666665
GF_25205,51.35
GF_25185,38.855000000000004
GF_25241,104.21
GF_25310,169.46
GF_25317,169.46
GF_25327,55.29
GF_25336,59.095
GF_25382,188.92666666666665
GF_25412,38.855000000000004
GF_25399,36.151666666666664
GF_25486,31.73
GF_25485,31.73
GF_25470,78.755
GF_25461,67.08
GF_25565,187.855
GF_25549,235.37
GF_25577,114.94000000000001
GF_25660,49.205
GF_25630,39.995
GF_25698,125.61
GF_25700,114.93
GF_25794,60.615
GF_25677,114.46374999999998
GF_25726,53.29
GF_25728,91.795
GF_25666,52.92
GF_25730,91.795
GF_25896,42.54
GF_25897,42.54
GF_25874,49.82
GF_25812,101.24
GF_25815,82.04
GF_25836,45.31
GF_26027,70.12
GF_25955,2.93
GF_26006,70.12
GF_26035,63.55
GF_26364,31.73
GF_26275,78.31
GF_26313,236.72750000000002
GF_26321,236.72750000000002
GF_26328,112.39
GF_26228,99.41
GF_26224,98.80000000000001
GF_26417,109.23
GF_26407,248.645
GF_26444,75.53
GF_26441,80.68
GF_26432,77.73
GF_26434,78.21
GF_26470,88.93
GF_24786,38.55
GF_24814,64.77
GF_24784,37.153333333333336
GF_24778,37.153333333333336
GF_24794,71.72
GF_24807,79.99
GF_24811,79.99
GF_24830,134.04000000000002
GF_24886,147.69
GF_24949,248.645
GF_24943,67.94666666666667
GF_25068,76.41
GF_25046,129.63
GF_25036,78.28666666666668
GF_25102,61.10333333333333
GF_25086,21.41
GF_26058,4.325
GF_26047,4.325
GF_26105,94.63
GF_26163,236.72750000000002
GF_26073,55.25
GF_26135,50.57
GF_25291,66.75
GF_25254,48.8
GF_25319,66.75
GF_25330,52.32
GF_25246,188.92666666666665
GF_25356,132.07000000000002
GF_25410,38.855000000000004
GF_25408,38.855000000000004
GF_25401,36.151666666666664
GF_25478,35.755
GF_25467,108.27
GF_25464,67.19
GF_25449,67.19
GF_25447,67.19
GF_25539,60.615
GF_25555,199.5875
GF_25541,60.615
GF_25493,186.68
GF_25601,53.22
GF_25637,71.25
GF_25624,39.995
GF_25755,56.4
GF_25678,114.46374999999998
GF_25729,91.795
GF_25875,49.82
GF_25834,45.31
GF_25814,82.04
GF_26019,52.92
GF_26356,152.08
GF_26360,152.08
GF_26367,38.855000000000004
GF_26374,106.65
GF_26373,63.53
GF_26264,78.31
GF_26244,152.49
GF_26259,78.31
GF_26332,71.18
GF_26336,71.18
GF_26226,98.80000000000001
GF_26397,14.594999999999999
GF_26387,188.92666666666665
GF_26391,114.46374999999998
GF_26473,70.75
GF_26464,164.0
GF_24769,99.87
GF_24781,37.153333333333336
GF_24782,37.153333333333336
GF_24783,37.153333333333336
GF_24695,37.72
GF_24920,48.474999999999994
GF_24894,17.45
GF_24946,248.645
GF_24935,66.44500000000001
GF_24984,68.755
GF_25070,196.24
GF_25026,50.57
GF_25040,133.91666666666666
GF_25021,50.57
GF_25106,29.4
GF_25109,59.54
GF_25099,44.8375
GF_25094,36.83
GF_25136,95.74
GF_26106,94.63
GF_26087,94.63
GF_26139,50.57
GF_26141,50.57
GF_26179,97.93
GF_25166,80.23
GF_25222,38.855000000000004
GF_25186,35.755
GF_25183,235.37
GF_25227,66.75
GF_25329,51.35
GF_25256,48.8
GF_25266,46.56
GF_25311,134.14
GF_25372,132.07000000000002
GF_25363,134.14
GF_25367,116.15
GF_25393,61.54
GF_25472,38.855000000000004
GF_25480,35.755
GF_25456,67.19
GF_25462,67.19
GF_25491,107.09
GF_25453,67.19
GF_25534,56.4
GF_25564,187.855
GF_25548,235.37
GF_25504,86.59
GF_25585,132.07000000000002
GF_25609,57.465
GF_25612,54.36
GF_25639,71.25
GF_25657,49.205
GF_25701,123.1
GF_25878,152.08
GF_25933,70.4
GF_25856,163.69
GF_25914,106.525
GF_26007,53.504999999999995
GF_25996,79.27
GF_25990,79.99
GF_26366,35.755
GF_26234,84.08
GF_26288,84.17
GF_26286,84.17
GF_26265,32.7
GF_26315,236.72750000000002
GF_26268,35.02
GF_26401,248.645
GF_26469,109.065
GF_26459,164.0
GF_27812,4.28
GF_27797,102.3
GF_27796,102.3
GF_27914,196.93
GF_27882,181.58
GF_27892,223.39
GF_27944,79.36
GF_27969,48.735
GF_27958,36.92
GF_27874,58.25
GF_28032,188.92666666666665
GF_28036,152.08
GF_27982,215.24
GF_28007,215.24
GF_28096,236.72750000000002
GF_28116,205.9
GF_28307,74.15
GF_28210,47.17
GF_28219,68.755
GF_28226,68.755
GF_28341,98.92
GF_28337,108.96
GF_28397,95.91
GF_28428,97.44999999999999
GF_28466,134.04000000000002
GF_28523,98.80000000000001
GF_28605,91.3
GF_28576,135.94
GF_28632,38.32714285714286
GF_28564,84.97
GF_26538,135.94
GF_26541,135.94
GF_26571,170.76
GF_26613,116.65
GF_26645,32.7
GF_26852,153.96
GF_26872,95.74
GF_26931,59.5
GF_26941,58.69500000000001
GF_26942,58.69500000000001
GF_26909,102.3
GF_26897,68.45
GF_27003,74.1
GF_26963,84.97
GF_27030,28.516666666666666
GF_27091,64.28999999999999
GF_27180,28.820000000000004
GF_27101,35.755
GF_27269,56.72666666666667
GF_27118,35.755
GF_27255,41.48
GF_27245,41.48
GF_27309,46.89666666666667
GF_27240,50.46
GF_27236,49.09
GF_27300,74.38
GF_27228,47.24
GF_27297,73.38
GF_27058,52.425
GF_27059,44.69
GF_27317,79.52
GF_27359,37.153333333333336
GF_27354,17.45
GF_27364,37.153333333333336
GF_27357,37.153333333333336
GF_27424,29.244999999999997
GF_27381,37.153333333333336
GF_27380,37.153333333333336
GF_27411,52.425
GF_27526,52.48
GF_27469,37.153333333333336
GF_27550,52.230000000000004
GF_27519,42.16
GF_27485,45.12
GF_27487,45.12
GF_27617,41.48
GF_27646,69.34
GF_27641,37.15
GF_27630,74.15
GF_27624,152.08
GF_27569,215.24
GF_27699,54.09
GF_27691,143.73
GF_27702,52.92
GF_27692,127.99
GF_27760,155.43
GF_27781,184.76
GF_27720,57.85
GF_26506,2.93
GF_28653,77.225
GF_28654,77.225
GF_28719,40.71
GF_28717,40.71
GF_28725,76.11500000000001
GF_28769,120.16
GF_28752,165.99
GF_28788,61.07
GF_28735,50.57
GF_28906,13.94
GF_28840,102.3
GF_28855,102.3
GF_28952,84.97
GF_28935,58.69500000000001
GF_28938,41.3
GF_28962,41.3
GF_28985,248.645
GF_29016,30.19
GF_29062,17.45
GF_29054,36.83
GF_29075,48.49333333333333
GF_29133,163.32
GF_29121,165.99
GF_29126,48.62
GF_29127,48.62
GF_29116,44.63666666666668
GF_29152,74.15
GF_27801,102.3
GF_27845,95.74
GF_27894,197.0
GF_27949,230.59
GF_27942,49.82
GF_28048,152.08
GF_28047,152.08
GF_27987,215.24
GF_28110,67.19
GF_28082,181.39
GF_28090,188.92666666666665
GF_28064,49.12
GF_28059,106.65
GF_28215,68.755
GF_28244,68.755
GF_28309,74.15
GF_28220,68.755
GF_28200,47.17
GF_28321,29.244999999999997
GF_28323,29.244999999999997
GF_28285,46.18
GF_28164,64.73
GF_28411,65.15
GF_28417,91.785
GF_28395,95.91
GF_28429,90.45
GF_28441,108.905
GF_28447,114.46374999999998
GF_28477,248.645
GF_28531,28.25
GF_28598,135.94
GF_26560,56.4
GF_26597,161.19
GF_26594,170.76
GF_26573,119.98
GF_26689,69.33
GF_26861,57.85
GF_26760,147.69
GF_26814,51.79
GF_26807,95.74
GF_26838,83.91
GF_26719,43.47
GF_26902,57.2
GF_26905,101.24
GF_26921,102.3
GF_26928,102.3
GF_26889,84.83
GF_26887,82.17
GF_26878,82.04
GF_26959,84.97
GF_26970,147.81
GF_26973,84.97
GF_27009,54.735
GF_26977,84.97
GF_26975,84.97
GF_26948,41.3
GF_26953,49.59
GF_27126,44.69
GF_27314,51.8625
GF_27248,41.48
GF_27220,51.99
GF_27308,48.69
GF_27184,60.03
GF_27146,38.33
GF_27054,68.755
GF_27379,37.153333333333336
GF_27408,52.425
GF_27383,37.153333333333336
GF_27334,79.27
GF_27335,79.27
GF_27435,37.153333333333336
GF_27553,52.230000000000004
GF_27524,52.48
GF_27552,52.230000000000004
GF_27497,41.975
GF_27477,51.79
GF_27448,46.7175
GF_27563,152.81
GF_27661,150.74
GF_27681,149.79
GF_27732,162.82
GF_27729,162.82
GF_27766,155.43
GF_27735,162.82
GF_27727,57.85
GF_26499,196.24
GF_28738,54.09
GF_28779,170.99
GF_28776,91.09
GF_28772,90.45
GF_28811,84.97
GF_28806,84.97
GF_28873,65.77
GF_28869,41.3
GF_28926,13.94
GF_28921,13.94
GF_28844,102.3
GF_28857,102.3
GF_28866,40.47
GF_28976,74.435
GF_29017,30.19
GF_29032,102.3
GF_29067,67.93
GF_29052,35.48
GF_29089,64.87
GF_29084,64.87
GF_29093,64.87
GF_29078,48.49333333333333
GF_29147,53.875
GF_27855,31.45
GF_27836,75.16
GF_27848,95.74
GF_27925,199.62
GF_27976,79.99
GF_27865,36.35
GF_27960,36.92
GF_27860,38.67
GF_28005,215.24
GF_28097,236.72750000000002
GF_28228,68.755
GF_28214,68.755
GF_28249,68.755
GF_28184,64.77
GF_28334,103.12
GF_28182,93.66499999999999
GF_28331,29.244999999999997
GF_28326,54.735
GF_28332,29.244999999999997
GF_28437,58.3
GF_28463,130.84
GF_28461,130.84
GF_28489,162.83
GF_28624,87.95
GF_28629,94.72
GF_28553,84.97
GF_26552,158.76
GF_26543,135.94
GF_26579,170.76
GF_26602,84.97
GF_26603,84.97
GF_26605,84.97
GF_26578,170.76
GF_26622,130.46
GF_26644,138.875
GF_26631,170.76
GF_26688,61.56
GF_26685,63.27
GF_26695,67.01333333333334
GF_26750,222.05
GF_26736,218.45999999999998
GF_26751,190.27
GF_26847,61.39
GF_26798,55.56
GF_26790,55.56
GF_26835,40.74
GF_26918,102.3
GF_26938,43.47
GF_26895,84.8
GF_26892,84.8
GF_26958,84.97
GF_27005,74.1
GF_27004,70.24
GF_27022,28.516666666666666
GF_27263,56.72666666666667
GF_27277,37.153333333333336
GF_27133,45.78
GF_27150,46.86
GF_27103,35.755
GF_27125,44.69
GF_27224,47.84
GF_27216,50.52
GF_27231,47.24
GF_27196,110.27
GF_27295,71.18
GF_27243,38.56
GF_27358,37.153333333333336
GF_27346,95.74
GF_27415,52.425
GF_27403,46.7175
GF_27394,52.425
GF_27555,42.21
GF_27558,29.244999999999997
GF_27451,46.7175
GF_27616,41.48
GF_27597,42.24
GF_27584,42.95
GF_27581,40.15
GF_27651,52.92
GF_27648,54.09
GF_27623,152.08
GF_27660,183.12
GF_27684,134.43
GF_27672,145.56
GF_27764,155.43
GF_27721,57.85
GF_28424,148.755
GF_26511,50.79
GF_26491,28.13
GF_28679,92.35
GF_28688,40.056666666666665
GF_28701,77.225
GF_28700,56.92
GF_28699,38.21333333333333
GF_28716,40.71
GF_28774,94.77
GF_28760,176.44
GF_28759,157.92
GF_28775,87.58
GF_28795,62.19
GF_28791,64.23
GF_28784,119.98
GF_28837,102.3
GF_28907,13.94
GF_28881,13.94
GF_28892,13.94
GF_28852,102.3
GF_28884,13.94
GF_28965,64.91
GF_28980,248.645
GF_28989,99.41
GF_29040,102.3
GF_29034,102.3
GF_29079,48.49333333333333
GF_29111,108.905
GF_29141,53.52
GF_29151,74.15
GF_27798,102.3
GF_27820,75.16
GF_27881,181.58
GF_27890,223.39
GF_27901,188.97
GF_27956,29.244999999999997
GF_28035,152.08
GF_28049,201.87
GF_28006,215.24
GF_27988,215.24
GF_28108,67.19
GF_28133,235.37
GF_28129,235.37
GF_28060,106.65
GF_28240,68.755
GF_28245,68.755
GF_28213,68.755
GF_28194,47.17
GF_28313,74.15
GF_28185,151.27
GF_28284,50.88
GF_28293,53.144999999999996
GF_28168,28.516666666666666
GF_28143,64.12
GF_28371,75.95666666666666
GF_28352,31.45
GF_28471,248.645
GF_28473,248.645
GF_28526,98.80000000000001
GF_28533,31.74
GF_28546,152.08
GF_28625,102.52
GF_28626,90.35
GF_28604,91.3
GF_28648,120.16
GF_28585,135.94
GF_28563,84.97
GF_28565,157.92
GF_26549,177.37
GF_26558,99.04
GF_26542,135.94
GF_26633,138.875
GF_26647,35.02
GF_26710,76.11500000000001
GF_26700,61.8
GF_26741,218.45999999999998
GF_26657,40.47
GF_26802,40.86
GF_26784,59.5
GF_26870,57.85
GF_26859,57.85
GF_26858,57.85
GF_26839,83.91
GF_26836,40.74
GF_26813,54.91
GF_26910,102.3
GF_26935,43.47
GF_26924,102.3
GF_26964,155.26
GF_26991,69.59
GF_26982,123.41
GF_26961,84.97
GF_26946,42.87
GF_26945,37.72
GF_26955,37.07
GF_27276,56.72666666666667
GF_27268,56.72666666666667
GF_27202,61.54
GF_27119,56.72666666666667
GF_27124,45.78
GF_27324,56.96
GF_27250,41.48
GF_27140,70.63
GF_27034,28.656666666666666
GF_27316,79.52
GF_27044,78.8
GF_27426,29.244999999999997
GF_27390,43.91
GF_27412,52.425
GF_27338,79.27
GF_27329,41.3
GF_27549,52.230000000000004
GF_27541,52.48
GF_27496,41.975
GF_27479,50.13
GF_27456,37.153333333333336
GF_27442,76.11500000000001
GF_27621,41.48
GF_27583,45.77
GF_27667,109.79
GF_27645,74.15
GF_27654,52.92
GF_27574,215.24
GF_27571,215.24
GF_27697,70.12
GF_27738,162.82
GF_27754,153.73
GF_27759,153.73
GF_26513,28.516666666666666
GF_28676,28.516666666666666
GF_28690,34.96
GF_28709,84.97
GF_28711,84.97
GF_28732,114.45666666666666
GF_28787,77.45
GF_28813,84.97
GF_28807,84.97
GF_28851,102.3
GF_28854,102.3
GF_28782,58.69500000000001
GF_28944,40.47
GF_28945,84.97
GF_28975,64.64
GF_29064,17.45
GF_29071,48.49333333333333
GF_29149,53.875
GF_27818,4.28
GF_27849,95.74
GF_27907,204.77
GF_27922,199.62
GF_27876,48.26
GF_28057,56.4
GF_27983,215.24
GF_27996,35.755
GF_28109,67.19
GF_28123,235.37
GF_28135,235.37
GF_28088,188.92666666666665
GF_28193,47.17
GF_28305,184.98
GF_28211,68.755
GF_28317,74.15
GF_28320,29.244999999999997
GF_28266,47.46
GF_28161,64.75
GF_28166,28.516666666666666
GF_28167,28.516666666666666
GF_28361,47.17
GF_28406,65.15
GF_28347,31.45
GF_28443,58.3
GF_28458,114.46374999999998
GF_28464,134.04000000000002
GF_28521,98.80000000000001
GF_28500,152.08
GF_28540,144.01
GF_28511,174.88
GF_28602,105.8
GF_28597,135.94
GF_28633,84.97
GF_28637,74.15
GF_28634,74.15
GF_28552,84.97
GF_28567,165.99
GF_26562,102.3
GF_26570,170.76
GF_26564,102.3
GF_26561,56.4
GF_26528,59.01
GF_26668,84.97
GF_26705,69.7
